date,PE,return
2016-07-24,13.76,-0.026372701521462316
2016-07-31,13.84,0.005701269707586665
2016-08-07,14.11,0.018677048440457034
2016-08-14,14.56,0.029909714001189247
2016-08-21,14.88,0.024597717480210113
2016-08-28,14.47,-0.02880211826588641
2016-09-04,14.98,0.007973991695666038
2016-09-11,15.01,0.009669892095336197
2016-09-18,14.57,-0.029656900433918332
2016-09-25,14.95,0.02771988774893752
2016-10-02,15.08,0.01079810425429062
2016-10-09,,0.0
2016-10-16,15.17,0.0030377627838780175
2016-10-23,15.02,-0.003043016575671742
2016-10-30,14.85,0.006116852305047438
2016-11-06,14.79,0.002041391412386906
2016-11-13,15.15,0.024636453841102135
2016-11-20,15.23,0.0083787160962574
2016-11-27,15.78,0.04134815516561163
2016-12-04,15.73,0.0006198597786297722
2016-12-11,15.41,-0.021216377966311595
2016-12-18,14.62,-0.05182623199393488
2016-12-25,14.22,-0.0300602602888822
2017-01-01,14.28,0.006295553691012312
2017-01-08,14.49,0.016312173983851652
2017-01-15,14.35,-0.013257988865668757
2017-01-22,14.46,0.012464019861657016
2017-01-29,14.86,0.011874242277789326
2017-02-05,14.76,-0.0064260075412096995
2017-02-12,14.99,0.024865347942969684
2017-02-19,15.14,0.0225689387205108
2017-02-26,15.36,0.015379799257016158
2017-03-05,15.14,-0.013841820010486172
2017-03-12,15.33,0.019170706130747117
2017-03-19,15.45,0.004130364769348027
2017-03-26,15.78,0.027620382205206573
2017-04-02,15.27,-0.016360029437174184
2017-04-09,15.54,0.015462562400435198
2017-04-16,15.59,-0.01120963925594276
2017-04-23,15.66,0.015290177174442032
2017-04-30,15.02,-0.014391559071545545
2017-05-07,14.55,-0.012245538250806765
2017-05-14,14.51,-0.0010872803985603197
2017-05-21,14.66,0.008907118446285667
2017-05-28,14.98,0.020196810357711925
2017-06-04,15.0,0.0012416670361672377
2017-06-11,15.6,0.04504285595406521
2017-06-18,15.43,-0.010949436304694804
2017-06-25,16.26,0.061769307940624074
2017-07-02,16.5,0.013503979508111108
2017-07-09,15.3,-0.024854986663196743
2017-07-16,15.57,0.02227400257549661
2017-07-23,15.71,0.007031604760951771
2017-07-30,15.54,-0.009571524355367123
2017-08-06,15.31,-0.018422720133419834
2017-08-13,15.01,-0.01501068306273945
2017-08-20,15.2,0.015066726510909456
2017-08-27,15.42,0.018911291623763482
2017-09-03,15.11,0.001838584359403983
2017-09-10,15.19,0.004077591677558834
2017-09-17,15.66,0.025607076539305718
2017-09-24,15.79,0.015463580783522612
2017-10-01,15.57,-0.009323938274629184
2017-10-08,,0.0
2017-10-15,16.07,0.03827396321647347
2017-10-22,16.02,-0.0025698027530653977
2017-10-29,16.44,0.04234600663465593
2017-11-05,15.97,-0.007718392845461386
2017-11-12,16.64,0.05257029575691474
2017-11-19,16.66,0.001651901515354215
2017-11-26,16.82,0.007541664056678998
2017-12-03,16.06,-0.05429818771468875
2017-12-10,15.96,-0.0016035505919391735
2017-12-17,16.16,0.018739468013571514
2017-12-24,16.76,0.037257056453587456
2017-12-31,16.8,-0.004809333336739718
2018-01-07,17.65,0.045869838351277226
2018-01-14,18.39,0.0427031854667832
2018-01-21,18.3,0.007990794558816905
2018-01-28,18.81,0.028946008653423227
2018-02-04,18.0,-0.044029531366147956
2018-02-11,15.71,-0.11825898622915287
2018-02-18,16.55,0.060529476930194726
2018-02-25,16.99,0.022773346444276754
2018-03-04,16.39,-0.030317185271448
2018-03-11,16.9,0.031230104633488853
2018-03-18,16.9,-0.01275011761892042
2018-03-25,15.95,-0.05810236406412639
2018-04-01,15.63,-0.006742963263884794
2018-04-08,15.55,-0.0036303057258240123
2018-04-15,15.36,-0.0028488190712545602
2018-04-22,15.07,-0.013111543686522453
2018-04-29,14.28,-0.01824725957398632
2018-05-06,14.01,0.008958697269914051
2018-05-13,14.47,0.033455187999615665
2018-05-20,14.52,0.003470937519864936
2018-05-27,14.06,-0.03383251335545845
2018-06-03,14.17,0.008509367966099912
2018-06-10,14.32,0.014213914809862338
2018-06-17,14.28,-0.0011848179874432985
2018-06-24,13.7,-0.04388920964512988
2018-07-01,13.01,-0.04592958907103861
2018-07-08,13.15,-0.06324541698896469
2018-07-15,13.81,0.04628915110443854
2018-07-22,13.7,-0.009567518554536303
2018-07-29,13.67,0.0016431747585847756
2018-08-05,12.54,-0.08721706405780283
2018-08-12,12.95,0.034265949401472984
2018-08-19,12.2,-0.05618635549022877
2018-08-26,12.39,0.023573736864148653
2018-09-02,12.47,0.01113528983371892
2018-09-09,12.13,-0.02804668905968022
2018-09-16,12.06,-0.004224852958114256
2018-09-23,12.83,0.057199032988100695
2018-09-30,12.81,0.002015109670953308
2018-10-07,,0.0
2018-10-14,11.75,-0.07513123451550463
2018-10-21,11.6,-0.010552505043548877
2018-10-28,11.64,0.0136234344024726
2018-11-04,12.02,0.033628630960269135
2018-11-11,11.56,-0.03396545110280225
2018-11-18,12.1,0.04501808777317984
2018-11-25,11.7,-0.035663265579490955
2018-12-02,11.85,0.011251695570515974
2018-12-09,11.89,0.0035619720319783887
2018-12-16,11.93,0.0030490466513311
2018-12-23,11.4,-0.04155568314317126
2018-12-30,11.37,-0.0032389900273772643
2019-01-06,11.4,0.011560145601256844
2019-01-13,11.77,0.036784371996121834
2019-01-20,12.1,0.026573946116228653
2019-01-27,12.21,0.00964378657743814
2019-02-03,12.63,0.039321382378698866
2019-02-10,,0.0
2019-02-17,12.95,0.03411808957724083
